"","year_data","country","name","CD_inc","UC_inc","CD_change_inc","UC_change_inc","CD_prev","UC_prev","CD_change_prev","UC_change_prev","stage","status","decade","CD_inc_impute","UC_inc_impute","CD_prev_impute","UC_prev_impute","CD_change_inc_impute","UC_change_inc_impute","CD_change_prev_impute","UC_change_prev_impute","CD_inc_ind","UC_inc_ind","CD_prev_ind","UC_prev_ind","CD_change_inc_ind","UC_change_inc_ind","CD_change_prev_ind","UC_change_prev_ind"
"3035_United Kingdom_England and Wales_1961",1961,"United Kingdom","England and Wales",2.6,NA,0.4,NA,NA,NA,NA,NA,"stage2","labelled","1960-1969",2.6,21.8,57.2,214,0.4,-0.350000000000001,25.95,43.275,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"3036_United Kingdom_England and Wales_1962",1962,"United Kingdom","England and Wales",2.7,NA,0.1,NA,NA,NA,NA,NA,"stage2","labelled","1960-1969",2.7,21.8,57.2,214,0.1,-0.350000000000001,25.95,43.275,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"3037_United Kingdom_England and Wales_1963",1963,"United Kingdom","England and Wales",2.8,NA,0.0999999999999996,NA,NA,NA,NA,NA,"stage2","labelled","1960-1969",2.8,21.8,57.2,214,0.0999999999999996,-0.350000000000001,25.95,43.275,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"3038_United Kingdom_England and Wales_1964",1964,"United Kingdom","England and Wales",3.2,NA,0.4,NA,NA,NA,NA,NA,"stage2","labelled","1960-1969",3.2,21.8,57.2,214,0.4,-0.350000000000001,25.95,43.275,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"3039_United Kingdom_England and Wales_1965",1965,"United Kingdom","England and Wales",3.4,NA,0.2,NA,NA,NA,NA,NA,"stage2","labelled","1960-1969",3.4,21.8,57.2,214,0.2,-0.350000000000001,25.95,43.275,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"3040_United Kingdom_England and Wales_1966",1966,"United Kingdom","England and Wales",3.6,NA,0.2,NA,NA,NA,NA,NA,"stage2","labelled","1960-1969",3.6,21.8,57.2,214,0.2,-0.350000000000001,25.95,43.275,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"3041_United Kingdom_England and Wales_1967",1967,"United Kingdom","England and Wales",3.9,NA,0.3,NA,NA,NA,NA,NA,"stage2","labelled","1960-1969",3.9,21.8,57.2,214,0.3,-0.350000000000001,25.95,43.275,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"3042_United Kingdom_England and Wales_1968",1968,"United Kingdom","England and Wales",3.6,NA,-0.3,NA,NA,NA,NA,NA,"stage2","labelled","1960-1969",3.6,21.8,57.2,214,-0.3,-0.350000000000001,25.95,43.275,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"3043_United Kingdom_England and Wales_1969",1969,"United Kingdom","England and Wales",4.4,NA,0.8,NA,NA,NA,NA,NA,"stage2","labelled","1960-1969",4.4,21.8,57.2,214,0.8,-0.350000000000001,25.95,43.275,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"3044_United Kingdom_England and Wales_1970",1970,"United Kingdom","England and Wales",5.1,NA,0.699999999999999,NA,NA,NA,NA,NA,"stage2","labelled","1970-1979",5.1,21.8,57.2,214,0.699999999999999,-0.350000000000001,25.95,43.275,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"3045_United Kingdom_England and Wales_1971",1971,"United Kingdom","England and Wales",5,NA,-0.0999999999999996,NA,NA,NA,NA,NA,"stage2","labelled","1970-1979",5,21.8,57.2,214,-0.0999999999999996,-0.350000000000001,25.95,43.275,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"3066_United Kingdom_England and Wales_1992",1992,"United Kingdom","England and Wales",10.6,NA,0.266666666666667,NA,57.2,NA,NA,NA,"stage3","labelled","1990-1999",10.6,21.8,57.2,214,0.266666666666667,-0.350000000000001,25.95,43.275,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
"3070_United Kingdom_United Kingdom_1996",1996,"United Kingdom","United Kingdom",NA,NA,NA,NA,114,214,NA,NA,"stage3","labelled","1990-1999",11.8426408721739,21.8,114,214,-0.425911377300417,-0.350000000000001,25.95,43.275,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
"3074_United Kingdom_United Kingdom_2000",2000,"United Kingdom","United Kingdom",13.1,21.8,NA,NA,217.8,387.1,25.95,43.275,"stage3","labelled","2000-2009",13.1,21.8,217.8,387.1,-1.12669254812297,-0.350000000000001,25.95,43.275,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"3075_United Kingdom_United Kingdom_2001",2001,"United Kingdom","United Kingdom",11.8,21.45,-1.3,-0.350000000000001,228.6,391.3,10.8,4.19999999999999,"stage3","labelled","2000-2009",11.8,21.45,228.6,391.3,-1.3,-0.350000000000001,10.8,4.19999999999999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3076_United Kingdom_United Kingdom_2002",2002,"United Kingdom","United Kingdom",12.45,21.15,0.649999999999999,-0.300000000000001,239.4,396.5,10.8,5.19999999999999,"stage3","labelled","2000-2009",12.45,21.15,239.4,396.5,0.649999999999999,-0.300000000000001,10.8,5.19999999999999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3077_United Kingdom_United Kingdom_2003",2003,"United Kingdom","United Kingdom",12.4,21.2,-0.0499999999999989,0.0500000000000007,248.8,407.3,9.40000000000001,10.8,"stage3","labelled","2000-2009",12.4,21.2,248.8,407.3,-0.0499999999999989,0.0500000000000007,9.40000000000001,10.8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3078_United Kingdom_United Kingdom_2004",2004,"United Kingdom","United Kingdom",12.05,21.7,-0.35,0.500000000000004,259.6,426.5,10.8,19.2,"stage3","labelled","2000-2009",12.05,21.7,259.6,426.5,-0.35,0.500000000000004,10.8,19.2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3079_United Kingdom_United Kingdom_2005",2005,"United Kingdom","United Kingdom",13.3,20.5,1.25,-1.2,269.3,437.3,9.69999999999999,10.8,"stage3","labelled","2000-2009",13.3,20.5,269.3,437.3,1.25,-1.2,9.69999999999999,10.8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3080_United Kingdom_United Kingdom_2006",2006,"United Kingdom","United Kingdom",13.3,20.4,0,-0.100000000000001,278.7,458.9,9.39999999999998,21.6,"stage3","labelled","2000-2009",13.3,20.4,278.7,458.9,0,-0.100000000000001,9.39999999999998,21.6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3081_United Kingdom_United Kingdom_2007",2007,"United Kingdom","United Kingdom",12.2,20.45,-1.1,0.0500000000000007,289.5,477.7,10.8,18.8,"stage3","labelled","2000-2009",12.2,20.45,289.5,477.7,-1.1,0.0500000000000007,10.8,18.8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3082_United Kingdom_United Kingdom_2008",2008,"United Kingdom","United Kingdom",12.25,20.65,0.0500000000000007,0.199999999999999,298.9,487.4,9.39999999999998,9.69999999999999,"stage3","labelled","2000-2009",12.25,20.65,298.9,487.4,0.0500000000000007,0.199999999999999,9.39999999999998,9.69999999999999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3083_United Kingdom_United Kingdom_2009",2009,"United Kingdom","United Kingdom",12.85,19.65,0.600000000000001,-1,319.1,498.2,20.2,10.8,"stage3","labelled","2000-2009",12.85,19.65,319.1,498.2,0.600000000000001,-1,20.2,10.8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3084_United Kingdom_United Kingdom_2010",2010,"United Kingdom","United Kingdom",11.7,18.85,-1.15,-0.799999999999997,327.5,509,8.39999999999998,10.8,"stage3","labelled","2010-2019",11.7,18.85,327.5,509,-1.15,-0.799999999999997,8.39999999999998,10.8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3085_United Kingdom_United Kingdom_2011",2011,"United Kingdom","United Kingdom",12.7,18.25,1,-0.600000000000001,338.3,518.4,10.8,9.39999999999998,"stage3","labelled","2010-2019",12.7,18.25,338.3,518.4,1,-0.600000000000001,10.8,9.39999999999998,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3086_United Kingdom_United Kingdom_2012",2012,"United Kingdom","United Kingdom",12.65,18.5,-0.0500000000000007,0.25,349.1,529.2,10.8,10.8000000000001,"stage3","labelled","2010-2019",12.65,18.5,349.1,529.2,-0.0500000000000007,0.25,10.8,10.8000000000001,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3087_United Kingdom_United Kingdom_2013",2013,"United Kingdom","United Kingdom",11.4,18.85,-1.25,0.350000000000001,358.5,538.6,9.39999999999998,9.39999999999998,"stage3","labelled","2010-2019",11.4,18.85,358.5,538.6,-1.25,0.350000000000001,9.39999999999998,9.39999999999998,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3088_United Kingdom_United Kingdom_2014",2014,"United Kingdom","United Kingdom",13.05,17.95,1.65,-0.900000000000002,369.3,557.8,10.8,19.1999999999999,"stage3","labelled","2010-2019",13.05,17.95,369.3,557.8,1.65,-0.900000000000002,10.8,19.1999999999999,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3089_United Kingdom_United Kingdom_2015",2015,"United Kingdom","United Kingdom",9.99853409806615,15.3379217451453,-3.05146590193385,-2.61207825485472,379.1,557.8,9.80000000000001,0,"stage3","labelled","2010-2019",9.99853409806615,15.3379217451453,379.1,557.8,-3.05146590193385,-2.61207825485472,9.80000000000001,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3090_United Kingdom_United Kingdom_2016",2016,"United Kingdom","United Kingdom",11.45,17.7,1.45146590193385,2.36207825485472,388.5,568.6,9.39999999999998,10.8000000000001,"stage3","labelled","2010-2019",11.45,17.7,388.5,568.6,1.45146590193385,2.36207825485472,9.39999999999998,10.8000000000001,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3091_United Kingdom_United Kingdom_2017",2017,"United Kingdom","United Kingdom",11.2,16.7,-0.25,-1,308.088015345703,434.386933057127,-80.4119846542975,-134.213066942873,"stage3","labelled","2010-2019",11.2,16.7,308.088015345703,434.386933057127,-0.25,-1,-80.4119846542975,-134.213066942873,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3092_United Kingdom_United Kingdom_2018",2018,"United Kingdom","United Kingdom",5.9,10,-5.3,-6.7,276,397,-32.0880153457025,-37.386933057127,"stage3","labelled","2010-2019",5.9,10,276,397,-5.3,-6.7,-32.0880153457025,-37.386933057127,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"3093_United States_Rochester (NY)_1925",1925,"United States","Rochester (NY)",0,0.0520338469767815,NA,NA,NA,NA,NA,NA,"unclassified","unlabelled","1920-1929",0,0.0520338469767815,28,87,0.0116187713799917,0.00176787813031686,7.8575963718821,5.12279003342674,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"3103_United States_Rochester (NY)_1935",1935,"United States","Rochester (NY)",0.116187713799917,0.0697126282799501,0.0116187713799917,0.00176787813031686,NA,NA,NA,NA,"stage1","labelled","1930-1939",0.116187713799917,0.0697126282799501,28,87,0.0116187713799917,0.00176787813031686,7.8575963718821,5.12279003342674,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
"3108_United States_Olmsted County_1940",1940,"United States","Olmsted County",2.4,NA,NA,NA,NA,NA,NA,NA,"stage1","labelled","1940-1949",2.4,1.59195070779036,28,87,-0.0645455784163774,0.0137334722844713,7.8575963718821,5.12279003342674,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"3113_United States_Olmsted County_1945",1945,"United States","Olmsted County",1.7,3.1,-0.14,NA,NA,NA,NA,NA,"stage1","labelled","1940-1949",1.7,3.1,28,87,-0.14,0.025587535087081,7.8575963718821,5.12279003342674,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"3114_United States_Rochester (NY)_1945",1945,"United States","Rochester (NY)",0.369195299752921,0.325760558605519,0.0253007585953004,0.0256047930325569,NA,NA,NA,NA,"stage1","labelled","1940-1949",0.369195299752921,0.325760558605519,28,87,0.0253007585953004,0.0256047930325569,7.8575963718821,5.12279003342674,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
"3118_United States_Olmsted County_1949",1949,"United States","Olmsted County",2.3,NA,0.15,NA,NA,NA,NA,NA,"stage1","labelled","1940-1949",2.3,1.87197686353536,28,87,0.15,0.0316237251767151,7.8575963718821,5.12279003342674,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"3119_United States_Olmsted County_1950",1950,"United States","Olmsted County",1.95,NA,-0.35,NA,NA,NA,NA,NA,"stage2","labelled","1950-1959",1.95,2.26887140643924,28,87,-0.35,0.0331687103864226,7.8575963718821,5.12279003342674,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"3124_United States_Olmsted County_1955",1955,"United States","Olmsted County",3.575,4.2,0.325,NA,NA,NA,NA,NA,"stage2","labelled","1950-1959",3.575,4.2,28,87,0.325,0.0406859846055774,7.8575963718821,5.12279003342674,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"3125_United States_Rochester (NY)_1955",1955,"United States","Rochester (NY)",0.845750517129455,0.732983781512194,0.0476555217376534,0.0407223222906675,NA,NA,NA,NA,"stage2","labelled","1950-1959",0.845750517129455,0.732983781512194,28,87,0.0476555217376534,0.0407223222906675,7.8575963718821,5.12279003342674,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
"3129_United States_Olmsted County_1959",1959,"United States","Olmsted County",2.53937217197263,4.76132282244868,-0.258906957006843,0.14033070561217,NA,NA,NA,NA,"stage2","labelled","1950-1959",2.53937217197263,4.76132282244868,28,87,-0.258906957006843,0.14033070561217,7.8575963718821,5.12279003342674,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
"3130_United States_Olmsted County_1960",1960,"United States","Olmsted County",2.13468984591071,NA,-0.404682326061923,NA,NA,NA,NA,NA,"stage2","labelled","1960-1969",2.13468984591071,4.2365761146113,28,87,-0.404682326061923,0.131245213565744,7.8575963718821,5.12279003342674,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"3133_United States_Olmsted County_1963",1963,"United States","Olmsted County",4,NA,0.621770051363098,NA,NA,NA,NA,NA,"stage2","labelled","1960-1969",4,2.64293362017598,28,87,0.621770051363098,0.103652803757764,7.8575963718821,5.12279003342674,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
"3135_United States_Olmsted County_1965",1965,"United States","Olmsted County",5.65,9.4,0.825,NA,28,87,NA,NA,"stage2","labelled","1960-1969",5.65,9.4,28,87,0.825,0.0832779646329408,7.8575963718821,5.12279003342674,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"3136_United States_Rochester (NY)_1965",1965,"United States","Rochester (NY)",2.56659337616692,1.58662135981228,0.172084285903746,0.0853637578300086,NA,NA,NA,NA,"stage2","labelled","1960-1969",2.56659337616692,1.58662135981228,28,87,0.172084285903746,0.0853637578300086,7.8575963718821,5.12279003342674,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
"3138_United States_Olmsted County_1967",1967,"United States","Olmsted County",4.63333333333333,6.8,-0.508333333333334,-1.3,NA,NA,NA,NA,"stage2","labelled","1960-1969",4.63333333333333,6.8,43.5380354243406,104.757871773219,-0.508333333333334,-1.3,7.8575963718821,5.12279003342674,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
"3140_United States_Olmsted County_1969",1969,"United States","Olmsted County",7.42457559269768,7.91954729887753,1.39562112968217,0.559773649438765,NA,NA,NA,NA,"stage2","labelled","1960-1969",7.42457559269768,7.91954729887753,59.2501287416775,122.714668163387,1.39562112968217,0.559773649438765,7.8575963718821,5.12279003342674,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
"3141_United States_Olmsted County_1970",1970,"United States","Olmsted County",8.21904673520565,10.7226661161438,0.794471142507966,2.80311881726623,NA,NA,NA,NA,"stage2","labelled","1970-1979",8.21904673520565,10.7226661161438,67.3334052304748,131.952759303962,0.794471142507966,2.80311881726623,7.8575963718821,5.12279003342674,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
"3142_United States_Olmsted County_1971",1971,"United States","Olmsted County",7.76923162299249,6.65934139113642,-0.449815112213156,-4.06332472500735,NA,NA,NA,NA,"unclassified","unlabelled","1970-1979",7.76923162299249,6.65934139113642,75.0990835675378,140.827878736731,-0.449815112213156,-4.06332472500735,7.8575963718821,5.12279003342674,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
"3143_United States_Olmsted County_1972",1972,"United States","Olmsted County",5.45625177328183,10.9125035465637,-2.31297984971066,4.25316215542728,NA,NA,NA,NA,"unclassified","unlabelled","1970-1979",5.45625177328183,10.9125035465637,83.0505289145769,149.915304722598,-2.31297984971066,4.25316215542728,7.8575963718821,5.12279003342674,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
"3144_United States_Olmsted County_1973",1973,"United States","Olmsted County",7.48254962533805,9.62042094686321,2.02629785205622,-1.29208259970049,NA,NA,NA,NA,"unclassified","unlabelled","1970-1979",7.48254962533805,9.62042094686321,90.8142988495687,158.788243110059,2.02629785205622,-1.29208259970049,7.8575963718821,5.12279003342674,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
"3145_United States_USA Cities Garland 1981_1973",1973,"United States","USA Cities Garland 1981",2.14932581256197,3.08381529628456,NA,NA,NA,NA,NA,NA,"stage2","labelled","1970-1979",2.14932581256197,3.08381529628456,90.7373123285298,158.700257934872,1.98326902754471,-1.23709525391605,7.8575963718821,5.12279003342674,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"3146_United States_Olmsted County_1974",1974,"United States","Olmsted County",3.14917649034777,8.39780397426073,-4.33337313499028,-1.22261697260248,NA,NA,NA,NA,"unclassified","unlabelled","1970-1979",3.14917649034777,8.39780397426073,98.6493443060815,167.74263977311,-4.33337313499028,-1.22261697260248,7.8575963718821,5.12279003342674,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
"3147_United States_Olmsted County_1975",1975,"United States","Olmsted County",7.47683487601451,7.84141049575956,4.32765838566674,-0.556393478501171,106.575963718821,NA,7.8575963718821,NA,"stage3","labelled","1970-1979",7.47683487601451,7.84141049575956,106.575963718821,176.801693075694,4.32765838566674,-0.556393478501171,7.8575963718821,5.12279003342674,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
"3148_United States_Rochester (NY)_1975",1975,"United States","Rochester (NY)",5.059630858943,3.53326177300489,0.249303748277608,0.194664041319261,NA,NA,NA,NA,"stage3","labelled","1970-1979",5.059630858943,3.53326177300489,106.547923248635,176.873560684526,0.249303748277608,0.194664041319261,7.85571119306192,5.12279003342674,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
"3149_United States_Olmsted County_1976",1976,"United States","Olmsted County",10.3584006629376,11.5093340699307,2.88156578692309,3.66792357417114,NA,NA,NA,NA,"unclassified","unlabelled","1970-1979",10.3584006629376,11.5093340699307,103.049189682581,185.840800308635,2.88156578692309,3.66792357417114,7.62048908828339,5.12279003342674,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
"3150_United States_Olmsted County_1977",1977,"United States","Olmsted County",9.0749248482786,10.2092904543134,-1.283475814659,-1.3000436156173,NA,NA,NA,NA,"unclassified","unlabelled","1970-1979",9.0749248482786,10.2092904543134,99.5893400585233,194.708380550617,-1.283475814659,-1.3000436156173,7.38788117589933,5.12279003342674,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
"3151_United States_Olmsted County_1978",1978,"United States","Olmsted County",4.39280458608799,15.374816051308,-4.68212026219061,5.1655255969946,NA,NA,NA,NA,"unclassified","unlabelled","1970-1979",4.39280458608799,15.374816051308,96.0859120298002,203.687652063083,-4.68212026219061,5.1655255969946,7.15234345938045,5.12279003342674,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
"3152_United States_Olmsted County_1979",1979,"United States","Olmsted County",6.75705700356624,8.11103937881982,2.36425241747826,-7.26377667248818,NA,212.6,NA,NA,"stage3","labelled","1970-1979",6.75705700356624,8.11103937881982,92.6085954656915,212.6,2.36425241747826,-7.26377667248818,6.91856123339823,5.12279003342674,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
"3153_United States_Olmsted County_1980",1980,"United States","Olmsted County",4.73745601324777,7.24487683709377,-2.01960099031847,-0.86616254172605,89.1246223072408,NA,NA,NA,"stage3","labelled","1980-1989",4.73745601324777,7.24487683709377,89.1246223072408,213.203189909178,-2.01960099031847,-0.86616254172605,6.68433148030306,5.12279003342674,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
"3154_United States_Olmsted County_1981",1981,"United States","Olmsted County",6.13283725494204,8.17711633992273,1.39538124169427,0.93223950282896,NA,NA,NA,NA,"unclassified","unlabelled","1980-1989",6.13283725494204,8.17711633992273,93.3427759292637,213.828445628218,1.39538124169427,0.93223950282896,6.44153316676455,5.12279003342674,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
"3155_United States_Olmsted County_1982",1982,"United States","Olmsted County",7.08279790753913,9.10645445255031,0.94996065259709,0.92933811262758,NA,NA,NA,NA,"unclassified","unlabelled","1980-1989",7.08279790753913,9.10645445255031,97.3935186485911,214.428886076473,0.94996065259709,0.92933811262758,6.20837107999365,5.12279003342674,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
"3156_United States_Olmsted County_1983",1983,"United States","Olmsted County",9.00738605656638,12.0098480754218,1.92458814902725,2.90339362287149,NA,NA,NA,NA,"unclassified","unlabelled","1980-1989",9.00738605656638,12.0098480754218,101.445384959367,215.029493074371,1.92458814902725,2.90339362287149,5.97514431892842,5.12279003342674,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
"3157_United States_Olmsted County_1984",1984,"United States","Olmsted County",7.90115653178734,7.90115653178734,-1.10622952477904,-4.10869154363446,NA,NA,NA,NA,"unclassified","unlabelled","1980-1989",7.90115653178734,7.90115653178734,105.490137232587,215.629045560493,-1.10622952477904,-4.10869154363446,5.74232704421103,5.12279003342674,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
"3158_United States_Olmsted County_1985",1985,"United States","Olmsted County",6.39462740477565,10.4752569107319,-1.50652912701169,2.5741003789446,NA,NA,NA,NA,"stage3","labelled","1980-1989",6.39462740477565,10.4752569107319,109.634036193137,216.243294532052,-1.50652912701169,2.5741003789446,5.50380285347442,5.12279003342674,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
"3159_United States_Rochester (NY)_1985",1985,"United States","Rochester (NY)",3.87270120202144,2.30383319682297,-0.118692965692156,-0.122942857618192,NA,NA,NA,NA,"stage3","labelled","1980-1989",3.87270120202144,2.30383319682297,109.620759079763,216.24132646929,-0.118692965692156,-0.122942857618192,5.50456708849873,5.12279003342674,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
"3160_United States_Olmsted County_1986",1986,"United States","Olmsted County",3.84057762287448,8.64129965146758,-2.55404978190117,-1.83395725926436,NA,NA,NA,NA,"unclassified","unlabelled","1980-1989",3.84057762287448,8.64129965146758,113.723965879962,216.849543653422,-2.55404978190117,-1.83395725926436,5.26838515193137,5.12279003342674,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
"3161_United States_Olmsted County_1987",1987,"United States","Olmsted County",13.48266995387,12.5196221000222,9.64209233099552,3.87832244855462,NA,NA,NA,NA,"unclassified","unlabelled","1980-1989",13.48266995387,12.5196221000222,117.76295487381,217.448241850272,9.64209233099552,3.87832244855462,5.03589961347517,5.12279003342674,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
"3162_United States_Olmsted County_1988",1988,"United States","Olmsted County",7.70297334771222,10.5915883531043,-5.77969660615778,-1.9280337469179,NA,NA,NA,NA,"unclassified","unlabelled","1980-1989",7.70297334771222,10.5915883531043,121.959412251331,218.070281541122,-5.77969660615778,-1.9280337469179,4.79435014292517,5.12279003342674,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
"3163_United States_Olmsted County_1989",1989,"United States","Olmsted County",7.23442693872508,9.69909530035344,-0.468546408987145,-0.89249305275086,NA,NA,NA,NA,"stage3","labelled","1980-1989",7.23442693872508,9.69909530035344,126.013132394809,218.671163332118,-0.468546408987145,-0.89249305275086,4.56101667463824,5.12279003342674,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
"3164_United States_Olmsted County_1990",1990,"United States","Olmsted County",8.96692283834514,10.1851979485599,1.73249589962007,0.486102648206488,NA,NA,NA,NA,"stage3","labelled","1990-1999",8.96692283834514,10.1851979485599,130.094469564141,219.276138787049,1.73249589962007,0.486102648206488,4.32609356123572,5.12279003342674,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
"3165_United States_Olmsted County_1991",1991,"United States","Olmsted County",8.2565038306647,14.1525743230549,-0.710419007680443,3.96737637449502,134.146226415095,219.876729559748,4.09287310071397,NA,"stage3","labelled","1990-1999",8.2565038306647,14.1525743230549,134.146226415095,219.876729559748,-0.710419007680443,3.96737637449502,4.09287310071397,5.12279003342674,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"3166_United States_Olmsted County_1992",1992,"United States","Olmsted County",5.32968545972978,7.99452818959468,-2.92681837093492,-6.15804613346027,NA,NA,NA,NA,"unclassified","unlabelled","1990-1999",5.32968545972978,7.99452818959468,141.323526417154,225.125339707306,-2.92681837093492,-6.15804613346027,4.42441781514258,5.12279003342674,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
"3167_United States_Olmsted County_1993",1993,"United States","Olmsted County",5.26801000921902,7.90201501382853,-0.0616754505107604,-0.0925131757661504,NA,NA,NA,NA,"unclassified","unlabelled","1990-1999",5.26801000921902,7.90201501382853,148.371671467519,230.279501526122,-0.0616754505107604,-0.0925131757661504,4.74999640838851,5.12279003342674,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
"3168_United States_Olmsted County_1994",1994,"United States","Olmsted County",6.0535305054698,9.51269079430968,0.78552049625078,1.61067578048115,NA,NA,NA,NA,"unclassified","unlabelled","1990-1999",6.0535305054698,9.51269079430968,155.173861489115,235.253801550186,0.78552049625078,1.61067578048115,5.06421347435369,5.12279003342674,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
