country,year,ahdi,percent_urban,western_diet_index,obesity,UHC_index,predicted_stage
Taiwan,2011,,75.149,0.476079734,,,Stage 1
Taiwan,2012,,75.603,0.476476476,,,Stage 1
Taiwan,2013,,76.049,0.474559361,,,Stage 1
Taiwan,2014,,76.487,0.47898047,,,Stage 1
Taiwan,2015,0.662067515,76.916,0.485099338,,,Stage 1
Taiwan,2016,,77.337,0.48473789,,,Stage 1
Taiwan,2017,,77.751,0.482473545,,,Stage 1
Taiwan,2018,,78.156,0.489108911,,,Stage 1
Taiwan,2020,0.724030824,78.942,,,,
Taiwan,2021,,79.323,,,,
Taiwan,2022,,79.696,,,,
Taiwan,2023,,80.062,,,,
Taiwan,2024,,80.42,,,,
Taiwan,2025,,80.77,,,,
Taiwan,2026,,81.112,,,,
Taiwan,2027,,81.447,,,,
Taiwan,2028,,81.774,,,,
Taiwan,2029,,82.094,,,,
Taiwan,2030,,82.406,,,,
Tajikistan,1958,,32.39,,,,
Tajikistan,1950,,29.378,,,,
Tajikistan,1951,,29.745,,,,
Tajikistan,1952,,30.116,,,,
Tajikistan,1953,,30.488,,,,
Tajikistan,1954,,30.864,,,,
Tajikistan,1955,,31.242,,,,
Tajikistan,1956,,31.622,,,,
Tajikistan,1957,,32.005,,,,
Tajikistan,1959,,32.778,,,,
Tajikistan,1960,,33.168,,,,
Tajikistan,1961,,33.56,,,,
Tajikistan,1962,,33.955,,,,
Tajikistan,1963,,34.351,,,,
Tajikistan,1964,,34.751,,,,
Tajikistan,1965,,35.152,,,,
Tajikistan,1966,,35.555,,,,
Tajikistan,1967,,35.96,,,,
Tajikistan,1968,,36.368,,,,
Tajikistan,1969,,36.777,,,,
Tajikistan,1970,,36.876,,,,
Tajikistan,1971,,36.607,,,,
Tajikistan,1972,,36.337,,,,
Tajikistan,1973,,36.07,,,,
Tajikistan,1974,,35.802,,,,
Tajikistan,1975,,35.536,,4.1,,
Tajikistan,1976,,35.27,,4.2,,
Tajikistan,1977,,35.006,,4.3,,
Tajikistan,1978,,34.743,,4.4,,
Tajikistan,1979,,34.502,,4.5,,
Tajikistan,1980,0.189308692,34.289,,4.7,,
Tajikistan,1981,,34.078,,4.8,,
Tajikistan,1982,,33.866,,4.9,,
Tajikistan,1983,,33.655,,5,,
Tajikistan,1984,,33.445,,5.2,,
Tajikistan,1985,0.199577515,33.235,,5.3,,
Tajikistan,1986,,33.026,,5.5,,
Tajikistan,1987,,32.818,,5.6,,
Tajikistan,1988,,32.61,,5.8,,
Tajikistan,1989,,32.231,,6,,
Tajikistan,1990,0.284152493,31.658,,6.1,,
Tajikistan,1991,,31.09,,6.3,,
Tajikistan,1992,,30.527,0.290057915,6.5,,
Tajikistan,1993,,29.972,0.296934866,6.6,,
Tajikistan,1994,,29.421,0.294978059,6.8,,
Tajikistan,1995,0.206606382,28.877,0.270135068,7,,
Tajikistan,1996,,28.338,0.260559796,7.2,,
Tajikistan,1997,,27.806,0.247560349,7.4,,
Tajikistan,1998,,27.28,0.235868448,7.5,,
Tajikistan,1999,,26.76,0.221765914,7.8,,
Tajikistan,2009,,26.518,0.285108388,10.9,,
Tajikistan,2000,0.236012939,26.501,0.236775819,8,42.48,
Tajikistan,2001,,26.503,0.240282686,8.2,,
Tajikistan,2002,,26.505,0.255112474,8.5,,
Tajikistan,2003,,26.507,0.266326531,8.8,,
Tajikistan,2004,,26.508,0.261738262,9.1,,
Tajikistan,2005,0.249587404,26.51,0.269435056,9.4,46.26,
Tajikistan,2006,,26.512,0.269193858,9.7,,
Tajikistan,2007,,26.514,0.2790809,10.1,,
Tajikistan,2008,,26.516,0.289311164,10.5,,
Tajikistan,2010,0.253411039,26.52,0.291648822,11.3,58.42,
Tajikistan,2011,,26.521,0.289451477,11.8,,
Tajikistan,2012,,26.545,0.283732661,12.2,,
Tajikistan,2013,,26.589,0.295892707,12.7,,
Tajikistan,2014,,26.655,0.294676021,13.2,,
Tajikistan,2015,0.245734211,26.742,0.298116298,13.7,68.16,
Tajikistan,2016,,26.851,0.30980234,14.2,,
Tajikistan,2017,,26.982,0.324649299,,68.82,
Tajikistan,2018,,27.134,0.315915437,,,
Tajikistan,2019,,27.309,0.320977918,,69.53,
Tajikistan,2028,,29.921,,,,
Tajikistan,2029,,30.332,,,,
Tajikistan,2021,,27.726,,,67.25,
Tajikistan,2020,0.256058142,27.506,,,,
Tajikistan,2022,,27.968,,,,
Tajikistan,2023,,28.234,,,,
Tajikistan,2025,,28.836,,,,
Tajikistan,2024,,28.523,,,,
Tajikistan,2026,,29.173,,,,
Tajikistan,2027,,29.535,,,,
Tajikistan,2030,,30.769,,,,
Ukraine,1959,,46.042,,,,
Ukraine,1958,,45.032,,,,
Ukraine,1950,,35.5,,,,
Ukraine,1951,,36.646,,,,
Ukraine,1952,,37.81,,,,
Ukraine,1953,,38.984,,,,
Ukraine,1954,,40.173,,,,
Ukraine,1955,,41.373,,,,
Ukraine,1956,,42.586,,,,
Ukraine,1957,,43.804,,,,
Ukraine,1969,,54.042,,,,
Ukraine,1960,,46.792,,,,
Ukraine,1961,,47.542,,,,
Ukraine,1962,,48.294,,,,
Ukraine,1963,,49.046,,,,
Ukraine,1964,,49.8,,,,
Ukraine,1965,,50.649,,,,
Ukraine,1966,,51.499,,,,
Ukraine,1967,,52.348,,,,
Ukraine,1968,,53.197,,,,
Ukraine,1970,,54.831,,,,
Ukraine,1971,,55.552,,,,
Ukraine,1972,,56.272,,,,
Ukraine,1973,,56.987,,,,
Ukraine,1974,,57.7,,,,
Ukraine,1975,,58.389,,12.3,,
Ukraine,1976,,59.075,,12.6,,
Ukraine,1977,,59.756,,12.8,,
Ukraine,1978,,60.434,,13.1,,
Ukraine,1979,,61.081,,13.4,,
Ukraine,1980,0.208934309,61.693,,13.7,,
Ukraine,1981,,62.3,,14,,
Ukraine,1982,,62.904,,14.3,,
Ukraine,1983,,63.504,,14.6,,
Ukraine,1984,,64.1,,14.9,,
Ukraine,1985,0.222533026,64.681,,15.2,,
Ukraine,1986,,65.258,,15.5,,
Ukraine,1987,,65.83,,15.8,,
Ukraine,1988,,66.399,,16.1,,
Ukraine,1989,,66.718,,16.3,,
Ukraine,1990,0.379694169,66.757,,16.6,,
Ukraine,1991,,66.796,,16.9,,
Ukraine,1992,,66.835,0.434667451,17.2,,
Ukraine,1993,,66.874,0.397130647,17.4,,
Ukraine,1994,,66.912,0.400399069,17.7,,
Ukraine,1995,0.398174319,66.951,0.406056435,17.9,,
Ukraine,1996,,66.99,0.403254333,18.1,,
Ukraine,1997,,67.029,0.392238392,18.4,,
Ukraine,1998,,67.067,0.395169758,18.6,,
Ukraine,1999,,67.106,0.410293066,18.8,,
Ukraine,2000,0.372565993,67.145,0.404182379,19.1,52.67,
Ukraine,2001,,67.183,0.403858949,19.3,,
Ukraine,2002,,67.283,0.410766721,19.6,,
Ukraine,2003,,67.427,0.416910569,19.9,,
Ukraine,2004,,67.597,0.427817448,20.2,,
Ukraine,2005,0.416455706,67.79,0.426983637,20.5,54.26,
Ukraine,2006,,67.969,0.440036619,20.8,,
Ukraine,2007,,68.147,0.44451201,21.1,,
Ukraine,2008,,68.325,0.447478992,21.4,,
Ukraine,2009,,68.502,0.448598131,21.7,,
Ukraine,2010,0.427755468,68.596,0.446090794,22,64.65,
Ukraine,2011,,68.689,0.425696594,22.4,,
Ukraine,2012,,68.782,0.435498912,22.7,,
Ukraine,2013,,68.875,0.429990686,23,,
Ukraine,2014,,68.968,0.436893204,23.4,,
Ukraine,2015,0.411848612,69.061,0.409323116,23.7,68.5,
Ukraine,2016,,69.154,0.382971939,24.1,,
Ukraine,2017,,69.246,0.386524823,,70.86,
Ukraine,2018,,69.352,0.409873335,,,
Ukraine,2019,,69.473,0.430978613,,76.58,
Ukraine,2029,,71.425,,,,
Ukraine,2028,,71.172,,,,
Ukraine,2020,0.443719855,69.608,,,,
Ukraine,2021,,69.757,,,75.51,
Ukraine,2022,,69.919,,,,
Ukraine,2023,,70.095,,,,
Ukraine,2024,,70.284,,,,
Ukraine,2025,,70.487,,,,
Ukraine,2026,,70.703,,,,
Ukraine,2027,,70.931,,,,
Ukraine,2030,,71.691,,,,
United Arab Emirates,1950,0.093787318,54.5,,,,
United Arab Emirates,1951,,56.573,,,,
United Arab Emirates,1952,,58.626,,,,
United Arab Emirates,1953,,60.643,,,,
United Arab Emirates,1954,,62.628,,,,
United Arab Emirates,1955,0.107980724,64.572,,,,
United Arab Emirates,1956,,66.47,,,,
United Arab Emirates,1957,,68.312,,,,
United Arab Emirates,1958,,70.101,,,,
United Arab Emirates,1959,,71.831,,,,
United Arab Emirates,1967,,79.272,0.408465608,,,
United Arab Emirates,1968,,79.8,0.444221106,,,
United Arab Emirates,1969,,79.8,0.453877005,,,
United Arab Emirates,1960,0.123323559,73.5,,,,
United Arab Emirates,1961,,74.383,0.49239608,,,
United Arab Emirates,1962,,75.248,0.480789566,,,
United Arab Emirates,1963,,76.093,0.452142857,,,
United Arab Emirates,1964,,76.919,0.444857037,,,
United Arab Emirates,1965,0.140952227,77.723,0.432605422,,,
United Arab Emirates,1966,,78.508,0.418089357,,,
United Arab Emirates,1970,0.157705118,79.8,0.474230254,,,
United Arab Emirates,1971,,79.8,0.476106817,,,
United Arab Emirates,1972,,79.8,0.469653179,,,
United Arab Emirates,1973,,79.8,0.393709959,,,
United Arab Emirates,1974,,79.8,0.404076351,,,
United Arab Emirates,1975,0.179829556,79.8,0.380981224,13.7,,
United Arab Emirates,1976,,79.903,0.442775608,13.9,,
United Arab Emirates,1977,,80.106,0.393684211,14,,
United Arab Emirates,1978,,80.309,0.399706314,14.3,,
United Arab Emirates,1979,,80.51,0.459766585,14.5,,
United Arab Emirates,1989,,79.196,0.433930571,18,,
United Arab Emirates,1980,0.199845942,80.71,0.529096045,14.9,,
United Arab Emirates,1981,,80.683,0.531126203,15.2,,
United Arab Emirates,1982,,80.466,0.510692178,15.6,,
United Arab Emirates,1983,,80.247,0.451586207,16.1,,
United Arab Emirates,1984,,80.026,0.436140261,16.5,,
United Arab Emirates,1985,0.218131061,79.804,0.4141932,16.8,,
United Arab Emirates,1986,,79.624,0.399346227,17.1,,
United Arab Emirates,1987,,79.482,0.414480588,17.4,,
United Arab Emirates,1988,,79.339,0.414409383,17.7,,
United Arab Emirates,1997,,78.938,0.382147025,20.5,,
United Arab Emirates,1998,,79.378,0.366983031,20.9,,
United Arab Emirates,1999,,79.81,0.364609749,21.3,,
United Arab Emirates,1990,0.24132319,79.051,0.446542796,18.3,,
United Arab Emirates,1991,,78.906,0.447336191,18.6,,
United Arab Emirates,1992,,78.76,0.407494836,18.9,,
United Arab Emirates,1993,,78.614,0.422998544,19.2,,
United Arab Emirates,1994,,78.467,0.417327293,19.5,,
United Arab Emirates,1995,0.274272843,78.319,0.408998549,19.8,,
United Arab Emirates,1996,,78.493,0.409959467,20.1,,
United Arab Emirates,2007,,83.023,0.34829768,25.7,,
United Arab Emirates,2008,,83.387,0.37703408,26.3,,
United Arab Emirates,2009,,83.742,0.352544451,27,,
United Arab Emirates,2000,0.296129353,80.236,0.367889113,21.8,48.49,
United Arab Emirates,2001,,80.655,0.341303729,22.3,,
United Arab Emirates,2002,,81.067,0.362811791,22.8,,
United Arab Emirates,2003,,81.472,0.380652547,23.4,,
United Arab Emirates,2004,,81.871,0.339935916,23.9,,
United Arab Emirates,2005,0.304780727,82.262,0.349234923,24.5,59.04,
United Arab Emirates,2006,,82.648,0.337334934,25,,
United Arab Emirates,2010,0.319352652,84.087,0.411114722,27.7,61.99,
United Arab Emirates,2011,,84.423,0.392985906,28.3,,
United Arab Emirates,2012,,84.749,0.410297927,29,,
United Arab Emirates,2013,,85.066,0.397329943,29.7,,
United Arab Emirates,2014,,85.375,0.428387925,30.3,,
United Arab Emirates,2015,0.341260084,85.674,0.448934139,31,71.59,
United Arab Emirates,2016,,85.965,0.424368404,31.7,,
United Arab Emirates,2017,,86.248,0.444761905,,72.97,
United Arab Emirates,2018,,86.522,0.480898876,,,
United Arab Emirates,2019,,86.789,0.484003801,,75.04,
United Arab Emirates,2029,,89.052,,,,
United Arab Emirates,2026,,88.446,,,,
United Arab Emirates,2020,0.397357798,87.048,,,,
United Arab Emirates,2027,,88.654,,,,
United Arab Emirates,2028,,88.857,,,,
United Arab Emirates,2023,,87.779,,,,
United Arab Emirates,2021,,87.299,,,81.77,
United Arab Emirates,2022,,87.543,,,,
United Arab Emirates,2025,,88.23,,,,
United Arab Emirates,2024,,88.008,,,,
United Arab Emirates,2030,,89.242,,,,
Vanuatu,1957,,9.881,,,,
Vanuatu,1956,,9.713,,,,
Vanuatu,1958,,10.053,,,,
Vanuatu,1959,,10.227,,,,
Vanuatu,1950,,8.752,,,,
Vanuatu,1951,,8.906,,,,
Vanuatu,1952,,9.063,,,,
Vanuatu,1953,,9.221,,,,
Vanuatu,1954,,9.382,,,,
Vanuatu,1955,,9.546,,,,
Vanuatu,1968,,11.918,0.274187231,,,
Vanuatu,1969,,12.12,0.273178176,,,
Vanuatu,1960,,10.404,,,,
Vanuatu,1961,,10.583,0.263990268,,,
Vanuatu,1962,,10.765,0.282111899,,,
Vanuatu,1963,,10.95,0.274540477,,,
Vanuatu,1964,,11.138,0.287310455,,,
Vanuatu,1965,,11.329,0.287831513,,,
Vanuatu,1966,,11.522,0.281684545,,,
Vanuatu,1967,,11.718,0.269973495,,,
Vanuatu,1970,,12.325,0.282189668,,,
Vanuatu,1971,,12.533,0.285500747,,,
Vanuatu,1972,,12.744,0.27936146,,,
Vanuatu,1973,,12.958,0.280950556,,,
Vanuatu,1974,,13.175,0.290575916,,,
Vanuatu,1975,,13.395,0.270259638,5.6,,
Vanuatu,1977,,13.845,0.24970783,6.1,,
Vanuatu,1976,,13.619,0.275539276,5.8,,
Vanuatu,1978,,14.074,0.274385704,6.3,,
Vanuatu,1979,,14.368,0.279912184,6.6,,
Vanuatu,1985,,16.722,0.251292658,8.7,,
Vanuatu,1989,,18.435,0.226839497,10.4,,
Vanuatu,1987,,17.573,0.228354978,9.5,,
Vanuatu,1988,,18.011,0.223494644,9.9,,
Vanuatu,1984,,16.31,0.245878639,8.3,,
Vanuatu,1980,,14.74,0.26042841,6.9,,
Vanuatu,1981,,15.12,0.244598765,7.2,,
Vanuatu,1986,,17.143,0.236944938,9.1,,
Vanuatu,1982,,15.508,0.236822289,7.6,,
Vanuatu,1983,,15.905,0.252011704,7.9,,
Vanuatu,1995,,20.164,0.241496599,13.1,,
Vanuatu,1994,,19.868,0.234493192,12.6,,
Vanuatu,1993,,19.574,0.232907588,12.2,,
Vanuatu,1992,,19.285,0.241224795,11.7,,
Vanuatu,1996,,20.464,0.24379562,13.6,,
Vanuatu,1997,,20.766,0.233958183,14.1,,
Vanuatu,1998,,21.073,0.234148069,14.6,,
Vanuatu,1999,,21.382,0.233380481,15.1,,
Vanuatu,1991,,18.998,0.229936543,11.3,,
Vanuatu,1990,,18.715,0.219448584,10.8,,
Vanuatu,2009,,24.286,0.236443247,20.7,,
Vanuatu,2008,,23.985,0.24052774,20.1,,
Vanuatu,2007,,23.687,0.237918216,19.5,,
Vanuatu,2006,,23.392,0.208764665,19,,
Vanuatu,2005,,23.099,0.211565097,18.4,30.86,
Vanuatu,2004,,22.809,0.214812215,17.8,,
Vanuatu,2000,,21.673,0.234118487,15.6,31.38,
Vanuatu,2001,,21.953,0.21981982,16.2,,
Vanuatu,2003,,22.521,0.208798883,17.3,,
Vanuatu,2002,,22.235,0.212629326,16.7,,
Vanuatu,2010,,24.462,0.228058285,21.3,37.77,
Vanuatu,2011,,24.561,0.226804124,22,,
Vanuatu,2012,,24.661,0.229701596,22.6,,
Vanuatu,2013,,24.761,0.223307746,23.2,,
Vanuatu,2014,,24.861,0.218053097,23.9,,
Vanuatu,2015,,24.961,0.210035842,24.5,44.93,
Vanuatu,2016,,25.062,0.217712177,25.2,,
Vanuatu,2017,,25.163,0.210254519,,44.24,
Vanuatu,2018,,25.274,0.216710183,,,
Vanuatu,2019,,25.394,0.205849685,,46.37,
Vanuatu,2020,,25.525,,,,
Vanuatu,2021,,25.665,,,46.99,
Vanuatu,2022,,25.816,,,,
Vanuatu,2023,,25.976,,,,
Vanuatu,2024,,26.147,,,,
Vanuatu,2025,,26.329,,,,
Vanuatu,2026,,26.521,,,,
Vanuatu,2027,,26.724,,,,
Vanuatu,2028,,26.937,,,,
Vanuatu,2029,,27.162,,,,
Vanuatu,2030,,27.397,,,,
Venezuela,1950,0.145182907,47.313,,,,
Venezuela,1951,,48.762,,,,
Venezuela,1952,,50.215,,,,
Venezuela,1953,,51.665,,,,
Venezuela,1954,,53.113,,,,
Venezuela,1955,0.154624296,54.556,,,,
Venezuela,1956,,55.993,,,,
Venezuela,1957,,57.417,,,,
Venezuela,1958,,58.83,,,,
Venezuela,1959,,60.229,,,,
Venezuela,1969,,70.92,0.373617694,,,
Venezuela,1960,0.303008027,61.613,,,,
Venezuela,1961,,62.875,0.370214556,,,
Venezuela,1962,,63.933,0.377006508,,,
Venezuela,1963,,64.977,0.363321799,,,
Venezuela,1964,,66.009,0.371096878,,,
Venezuela,1965,0.323424855,67.022,0.374190939,,,
Venezuela,1966,,68.022,0.367135762,,,
Venezuela,1967,,69.005,0.372678498,,,
Venezuela,1968,,69.973,0.368080808,,,
Venezuela,1970,0.35942025,71.852,0.367346939,,,
Venezuela,1971,,72.764,0.37790927,,,
Venezuela,1972,,73.575,0.376313662,,,
Venezuela,1973,,74.325,0.408329931,,,
Venezuela,1974,,75.063,0.407932011,,,
Venezuela,1975,0.384391465,75.786,0.41229444,9.6,,
Venezuela,1976,,76.496,0.414569031,9.9,,
Venezuela,1977,,77.189,0.422993492,10.3,,
Venezuela,1978,,77.868,0.4433213,10.7,,
Venezuela,1979,,78.533,0.457729041,11,,
Venezuela,1982,,80.382,0.451282051,12.2,,
Venezuela,1981,,79.82,0.453269428,11.8,,
Venezuela,1983,,80.907,0.445250181,12.6,,
Venezuela,1980,0.399743801,79.185,0.438131753,11.4,,
Venezuela,1984,,81.422,0.444482759,12.9,,
Venezuela,1985,0.397748093,81.925,0.450754853,13.3,,
Venezuela,1986,,82.418,0.463568334,13.7,,
Venezuela,1987,,82.9,0.440840398,14.1,,
Venezuela,1988,,83.372,0.450119986,14.5,,
Venezuela,1989,,83.833,0.430322844,14.9,,
Venezuela,1998,,86.959,0.416935484,18.6,,
Venezuela,1997,,86.65,0.420074349,18.2,,
Venezuela,1999,,87.262,0.422077922,19,,
Venezuela,1990,0.407251088,84.284,0.428060413,15.3,,
Venezuela,1991,,84.664,0.394869802,15.8,,
Venezuela,1992,,85.012,0.408750935,16.2,,
Venezuela,1993,,85.352,0.42761605,16.6,,
Venezuela,1994,,85.686,0.408747515,17,,
Venezuela,1995,0.424708144,86.014,0.417869684,17.4,,
Venezuela,1996,,86.336,0.415806195,17.8,,
Venezuela,2000,0.371285714,87.559,0.419838524,19.4,49,
Venezuela,2001,,87.85,0.410430839,19.9,,
Venezuela,2002,,87.876,0.436041487,20.3,,
Venezuela,2003,,87.902,0.411835266,20.6,,
Venezuela,2004,,87.928,0.447644998,21,,
Venezuela,2005,0.331855169,87.954,0.418640777,21.4,59.52,
Venezuela,2006,,87.98,0.439288476,21.8,,
Venezuela,2007,,88.006,0.441176471,22.2,,
Venezuela,2008,,88.031,0.452438603,22.5,,
Venezuela,2009,,88.057,0.443348078,22.9,,
Venezuela,2010,0.333140772,88.083,0.46875,23.3,66.95,
Venezuela,2011,,88.108,0.48376184,23.7,,
Venezuela,2012,,88.123,0.49258365,24,,
Venezuela,2013,,88.133,0.494248867,24.4,,
Venezuela,2014,,88.144,0.482228298,24.8,,
Venezuela,2015,0.333049328,88.154,0.503338279,25.2,76.65,
Venezuela,2016,,88.165,0.481891777,25.6,,
Venezuela,2017,,88.183,0.421117,,74.97,
Venezuela,2019,,88.24,0.440327445,,74.4,
Venezuela,2018,,88.208,0.471318493,,,
Venezuela,2028,,88.837,,,,
Venezuela,2029,,88.936,,,,
Venezuela,2021,,88.325,,,75.13,
Venezuela,2022,,88.378,,,,
Venezuela,2020,0.297992072,88.279,,,,
Venezuela,2023,,88.438,,,,
Venezuela,2024,,88.505,,,,
Venezuela,2025,,88.578,,,,
Venezuela,2026,,88.658,,,,
Venezuela,2027,,88.744,,,,
Venezuela,2030,,89.04,,,,
Vietnam,1955,0.122060957,13.094,,,,
Vietnam,1956,,13.404,,,,
Vietnam,1950,0.125185969,11.641,,,,
Vietnam,1951,,11.92,,,,
Vietnam,1952,,12.205,,,,
Vietnam,1953,,12.495,,,,
Vietnam,1954,,12.792,,,,
Vietnam,1957,,13.718,,,,
Vietnam,1958,,14.039,,,,
Vietnam,1959,,14.366,,,,
Vietnam,1969,,17.911,0.110941476,,,
Vietnam,1968,,17.529,0.106905371,,,
Vietnam,1967,,17.153,0.109043928,,,
Vietnam,1966,,16.784,0.102590674,,,
Vietnam,1965,0.136669786,16.421,0.098670757,,,
Vietnam,1960,0.126729978,14.7,,,,
Vietnam,1961,,15.031,0.088923557,,,
Vietnam,1962,,15.369,0.087506323,,,
Vietnam,1964,,16.064,0.089795918,,,
Vietnam,1963,,15.714,0.091691996,,,
Vietnam,1970,0.146216214,18.3,0.106142506,,,
Vietnam,1971,,18.396,0.109201213,,,
Vietnam,1972,,18.492,0.10974359,,,
Vietnam,1973,,18.588,0.110606061,,,
Vietnam,1974,,18.685,0.097940733,,,
Vietnam,1975,0.160982543,18.782,0.090909091,0.1,,
Vietnam,1976,,18.88,0.089145254,0.1,,
Vietnam,1977,,18.978,0.086225597,0.2,,
Vietnam,1978,,19.076,0.08700502,0.2,,
Vietnam,1979,,19.175,0.090113285,0.2,,
Vietnam,1980,0.165191821,19.247,0.084183673,0.2,,
Vietnam,1981,,19.309,0.090103397,0.2,,
Vietnam,1982,,19.372,0.096969697,0.2,,
Vietnam,1983,,19.435,0.107892108,0.2,,
Vietnam,1984,,19.498,0.109708738,0.2,,
Vietnam,1985,0.167080438,19.561,0.113992172,0.2,,
Vietnam,1986,,19.625,0.106717485,0.3,,
Vietnam,1987,,19.688,0.116863905,0.3,,
Vietnam,1988,,19.752,0.11297484,0.3,,
Vietnam,1989,,19.891,0.12172192,0.3,,
Vietnam,1990,0.187243805,20.257,0.121572685,0.3,,
Vietnam,1991,,20.629,0.130227634,0.3,,
Vietnam,1992,,21.006,0.134221311,0.4,,
Vietnam,1993,,21.387,0.134110787,0.4,,
Vietnam,1994,,21.774,0.149017729,0.4,,
Vietnam,1995,0.21042982,22.166,0.160992218,0.5,,
Vietnam,1996,,22.563,0.162768031,0.5,,
Vietnam,1997,,22.965,0.170719603,0.5,,
Vietnam,1998,,23.371,0.170868347,0.6,,
Vietnam,1999,,23.817,0.183206107,0.6,,
Vietnam,2000,0.232021996,24.374,0.194358748,0.6,36.99,
Vietnam,2001,,24.937,0.199311235,0.7,,
Vietnam,2002,,25.511,0.204098703,0.7,,
Vietnam,2003,,26.092,0.205400982,0.8,,
Vietnam,2004,,26.683,0.209580838,0.9,,
Vietnam,2005,0.25904035,27.281,0.216540152,0.9,44.04,
Vietnam,2006,,27.888,0.239968216,1,,
Vietnam,2009,,29.762,0.248973498,1.3,,
Vietnam,2007,,28.504,0.236272235,1.1,,
Vietnam,2008,,29.128,0.241236336,1.2,,
Vietnam,2010,0.274982335,30.417,0.251174557,1.4,58.99,
Vietnam,2011,,31.08,0.260014306,1.5,,
Vietnam,2012,,31.752,0.24964986,1.6,,
Vietnam,2013,,32.429,0.25386236,1.7,,
Vietnam,2014,,33.115,0.251908397,1.8,,
Vietnam,2015,0.316596447,33.809,0.251303441,2,68.23,
Vietnam,2016,,34.51,0.251459979,2.1,,
Vietnam,2017,,35.213,0.248214893,,70.22,
Vietnam,2018,,35.919,0.252780586,,,
Vietnam,2019,,36.628,0.260301508,,69.46,
Vietnam,2020,0.314913747,37.34,,,,
Vietnam,2021,,38.052,,,68.08,
Vietnam,2022,,38.766,,,,
Vietnam,2023,,39.48,,,,
Vietnam,2024,,40.195,,,,
Vietnam,2028,,43.043,,,,
Vietnam,2026,,41.622,,,,
Vietnam,2027,,42.334,,,,
Vietnam,2025,,40.909,,,,
Vietnam,2029,,43.751,,,,
Vietnam,2030,,44.455,,,,
Yemen,1958,,8.327,,,,
Yemen,1950,0.044847995,5.8,,,,
Yemen,1951,,6.071,,,,
Yemen,1952,,6.355,,,,
Yemen,1953,,6.65,,,,
Yemen,1954,,6.958,,,,
Yemen,1955,0.049223541,7.279,,,,
Yemen,1956,,7.615,,,,
Yemen,1957,,7.963,,,,
Yemen,1959,,8.705,,,,
Yemen,1960,0.050771202,9.1,,,,
Yemen,1961,,9.459,0.158496732,,,
Yemen,1962,,9.831,0.163143631,,,
Yemen,1963,,10.216,0.153928381,,,
Yemen,1964,,10.614,0.166312434,,,
Yemen,1965,0.052922785,11.026,0.188689218,,,
Yemen,1966,,11.451,0.190426092,,,
Yemen,1967,,11.891,0.192389006,,,
Yemen,1968,,12.347,0.196599362,,,
Yemen,1969,,12.815,0.204414083,,,
Yemen,1970,0.050274637,13.3,0.179829242,,,
Yemen,1971,,13.598,0.161858974,,,
Yemen,1972,,13.901,0.159722222,,,
Yemen,1973,,14.209,0.171907757,,,
Yemen,1974,,14.524,0.169447341,,,
Yemen,1975,0.058096683,14.844,0.165711308,2.8,,
Yemen,1976,,15.171,0.18429003,2.9,,
Yemen,1977,,15.502,0.194241093,3.1,,
Yemen,1978,,15.84,0.23005133,3.3,,
Yemen,1979,,16.183,0.215472235,3.4,,
Yemen,1988,,19.849,0.259388646,5.3,,
Yemen,1989,,20.385,0.240947698,5.6,,
Yemen,1987,,19.323,0.274670305,5.1,,
Yemen,1980,0.074324054,16.534,0.227866473,3.6,,
Yemen,1981,,16.889,0.234216867,3.8,,
Yemen,1982,,17.251,0.246728972,3.9,,
Yemen,1983,,17.619,0.233475987,4.1,,
Yemen,1984,,17.993,0.279329609,4.3,,
Yemen,1985,0.103111874,18.373,0.266348449,4.6,,
Yemen,1986,,18.808,0.254829807,4.8,,
Yemen,1990,0.134639831,20.931,0.25323741,5.8,,
Yemen,1991,,21.489,0.245639535,6,,
Yemen,1992,,22.058,0.238117428,6.2,,
Yemen,1993,,22.636,0.245070423,6.5,,
Yemen,1994,,23.225,0.231689804,6.7,,
Yemen,1995,0.159435372,23.76,0.226814032,7,,
Yemen,1996,,24.249,0.232817038,7.3,,
Yemen,1997,,24.743,0.243139143,7.7,,
Yemen,1998,,25.244,0.238614801,8,,
Yemen,1999,,25.752,0.233160622,8.4,,
Yemen,2009,,31.194,0.274097762,13,,
Yemen,2007,,30.051,0.288058341,11.9,,
Yemen,2008,,30.619,0.278469341,12.4,,
Yemen,2000,0.180951205,26.267,0.255049319,8.8,28.35,
Yemen,2001,,26.787,0.250592136,9.2,,
Yemen,2002,,27.315,0.257532957,9.6,,
Yemen,2003,,27.849,0.286594031,10.1,,
Yemen,2004,,28.39,0.301949596,10.5,,
Yemen,2005,0.204402816,28.936,0.295283019,11,29.89,
Yemen,2006,,29.49,0.294336119,11.4,,
Yemen,2010,0.222695078,31.776,0.258936356,13.5,38.75,
Yemen,2011,,32.364,0.271224307,14.1,,
Yemen,2012,,32.958,0.271781534,14.6,,
Yemen,2013,,33.559,0.281304348,15.2,,
Yemen,2014,,34.165,0.257077626,15.9,,
Yemen,2015,0.164107896,34.777,0.269902913,16.5,39.47,
Yemen,2016,,35.394,0.267346939,17.1,,
Yemen,2017,,36.016,0.268087215,,41.16,
Yemen,2018,,36.642,0.275319567,,,
Yemen,2019,,37.273,0.259765625,,42.41,
Yemen,2028,,43.068,,,,
Yemen,2029,,43.714,,,,
Yemen,2027,,42.421,,,,
Yemen,2020,0.141605174,37.908,,,,
